title         ,image           ,price         ,description          
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 4GB DDR4 128GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/102049/1640841753_23550600.jpg,38270 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 4GB DDR4 128GB SSD Intel Graphics 620 HD DOS серый

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366x768; объем оперативной памяти 4 Гб; накопитель SSD 128 Гб; вес от 1.85 кг            "
Ноутбук Apple MacBook Pro 14 (Late 2021) Apple M1 16/1TB серебристый,https://www.kivano.kg//images/product/104865/1648464768_50647100.jpg,201640 сом,"

Ноутбук Apple MacBook Pro 14 (Late 2021) Apple M1 16/1TB серебристый

        Тип ноутбук; Операционная система macOS; Процессор Apple M1 Pro; Память 16 ГБ; Общий объем накопителей 1000 ГБ; Экран 14.2 дюймов; Вес 1.61 кг            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 128GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107169/1656570153_55061600.jpg,40860 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 1000GB HDD + 128GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 1000 GB HDD + 128 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 12GB DDR4 128GB SDD FHD DOS BKL black,https://www.kivano.kg//images/product/109985/1661319575_85152300.jpg,61200 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 12GB DDR4 128GB SDD FHD DOS BKL black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 12GB DDR4; накопитель 128GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 16GB DDR4 256GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111265/1663915186_84663300.jpg,62130 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 16GB DDR4 256GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 16 GB DDR4; накопитель 256 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 256GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114849/1670478253_16902900.png,40400 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 256GB SSD Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя SSD: 256 GB; Вес: от 2.2 кг            "
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black,https://www.kivano.kg//images/product/92578/1621448222_49816500.jpg,48730 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 8GB DDR4 500GB HDD NVIDIA MX330 FHD DOS Black

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер дискретный; диагональ экрана 15.6"" TN 1920x1080; объем оперативной памяти 8 Гб; накопитель HDD 500 Гб; DVDRW нет; вес от 1.9 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 128GB SSD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98210/1632319492_18076600.png,47520 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 12GB DDR4 128GB SSD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 12 GB DDR4; накопитель SSD 128 GB; DVDRW нет;...            "
Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 8GB DDR 256GB SSD Nvidia MX330 2GB FHD DOS черный,https://www.kivano.kg//images/product/100770/1638350303_48697300.jpg,60740 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i5-1035G1 8GB DDR 256GB SSD Nvidia MX330 2GB FHD DOS черный

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1035G1; Разрешение экрана: 1920 x 1080; Графический контроллер: Nvidia GeForce MX330; Объем оперативной памяти: 8 GB DDR4; Объем накопителя SSD: 256 GB; Вес: от 1.9 кг            "
Ноутбук Apple MacBook Pro 14 (Late 2021) Apple M1 16/1TB серый космос,https://www.kivano.kg//images/product/104866/1648464992_66497900.jpg,201640 сом,"

Ноутбук Apple MacBook Pro 14 (Late 2021) Apple M1 16/1TB серый космос

        Тип ноутбук; Операционная система macOS; Процессор Apple M1 Pro; Память 16 ГБ; Общий объем накопителей 1000 ГБ; Экран 14.2 дюймов; Вес 1.61 кг            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 512GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107170/1656570166_71735300.jpg,41320 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 512GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 512 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 20GB DDR4 128GB SSD FHD DOS BKL Black,https://www.kivano.kg//images/product/109986/1661319643_21050800.jpg,75020 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i7-1165G7 20GB DDR4 128GB SSD FHD DOS BKL Black

        Операционная система DOS; процессор Intel Core i7-1165G7 (4/8) 2800-4700 MHz; оперативная память 20 GB DDR4; накопитель 128GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 24GB DDR4 256GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111266/1663915194_59962900.jpg,64890 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 24GB DDR4 256GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 24 GB DDR4; накопитель 256 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 48GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/114082/1669196716_39662400.jpg,91960 сом,"

Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 48GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор Intel Core i5-11400H (6/12) 2700-4500 МГц; память 48GB DDR4; накопитель 256GB SSD; видео NVIDIA RTX3050; Windows 11            "
Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 256GB SSD NVMe Intel Iris Xe Graphics G4 FHD DOS Arctic Grey,https://www.kivano.kg//images/product/114850/1670478335_31450700.png,39470 сом,"

Ноутбук Lenovo Ideapad 3 15ITL6 Intel Core i3-1115G4 12GB DDR 256GB SSD NVMe Intel Iris Xe Graphics G4 FHD DOS Arctic Grey

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1115G4; Разрешение экрана: 1920х1080 Full HD; Графический контроллер: Intel Iris Xe Graphics G4; Объем оперативной памяти: 12 GB DDR4; Объем накопителя SSD(NVMe): 256 GB; Вес: от 2.2 кг            "
Ноутбук Asus Vivobook X515JA Intel Core i3-1005G1 4GB DDR4 480GB SSD DOS Silver,https://www.kivano.kg//images/product/115362/1671696375_14334500.jpg,32420 сом,"

Ноутбук Asus Vivobook X515JA Intel Core i3-1005G1 4GB DDR4 480GB SSD DOS Silver

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-1005G1; Разрешение экрана: 1920х1080 Full HD;Графический контроллер: Intel UHD Graphics; Объем оперативной памяти: 4 GB DDR; Объем накопителя SSD: 480 GB; Вес: от 1.8 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98211/1632319551_88527300.png,43550 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 4GB DDR4 256GB SSD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 4 GB DDR4; накопитель SSD 256 GB; DVDRW нет;...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 256GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107171/1656570182_07797600.jpg,39010 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 256GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 256 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 20GB DDR4 128GB SDD FHD DOS BKL black,https://www.kivano.kg//images/product/109987/1661319644_92238500.jpg,67190 сом,"

Ноутбук Acer Aspire A515-56 Intel Core i5-1135G7 20GB DDR4 128GB SDD FHD DOS BKL black

        экран 15.6"" IPS 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 20GB DDR4; накопитель 128GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 8GB DDR4 512GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111267/1663915601_02788200.jpg,60270 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 8GB DDR4 512GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 8 GB DDR4; накопитель 512 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 64GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/114083/1669196812_44573300.jpg,96550 сом,"

Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 64GB DDR4 256GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор Intel Core i5-11400H (6/12) 2700-4500 МГц; память 64GB DDR4; накопитель 256GB SSD; видео NVIDIA RTX3050; Windows 11            "
Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 1000GB HDD NVIDIA MX330 FHD DOS Black,https://www.kivano.kg//images/product/92580/1621448249_90915800.jpg,47340 сом,"

Ноутбук Acer Aspire A315-57G Intel Core i3-1005G1 4GB DDR4 1000GB HDD NVIDIA MX330 FHD DOS Black

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер дискретный; диагональ экрана 15.6"" TN 1920x1080; объем оперативной памяти 4 Гб; накопитель HDD 1000 Гб; DVDRW нет; вес от 1.9 кг            "
Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 256GB SSD FHD DOS Indigo Blue,https://www.kivano.kg//images/product/98212/1632319616_11324600.png,45870 сом,"

Ноутбук Acer Aspire A315-56 Intel Core i3-1005G1 8GB DDR4 256GB SSD FHD DOS Indigo Blue

        Операционная система DOS; процессор Intel Core i3 (2/4) 1200 - 3400 MHz; видеоадаптер Intel Graphics; экран 15.6"" TN 1920x1080; оперативная память 8 GB DDR4; накопитель SSD 256 GB; DVDRW нет;...            "
Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 128GB SSD FHD DOS Arctic Gray,https://www.kivano.kg//images/product/107172/1656570197_41860200.jpg,38080 сом,"

Ноутбук Lenovo IP3 15ITL6 Intel Pentium 7505 12GB DDR4 128GB SSD FHD DOS Arctic Gray

        Операционная система DOS; процессор Intel Pentium 7505 (2/4) 2000 MHz; оперативная память 12 GB DDR4; накопитель 128 GB SSD; экран 15.6"" IPS 1920x1080; видеоадаптер Intel Graphics            "
Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 12GB DDR4 512GB SSD FHD DOS silver,https://www.kivano.kg//images/product/111268/1663915606_38315200.jpg,62130 сом,"

Ноутбук HP Probook 450 G8 Intel Core i3-1125G4 12GB DDR4 512GB SSD FHD DOS silver

        экран 15.6"" IPS 1920x1080; процессор Intel Core i3-1125G4 (4/8) 2000-3700 MHz; оперативная память 12 GB DDR4; накопитель 512 GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Yepo Intel Celeron J3455 8GB DDR4 256GB SSD FHD Silver,https://www.kivano.kg//images/product/113060/1667244638_71141100.jpg,25540 сом,"

Ноутбук Yepo Intel Celeron J3455 8GB DDR4 256GB SSD FHD Silver

        Операционная система DOS; 4х-ядерный процессор 1.5 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" IPS 1920x1080; объем оперативной памяти 8 Гб; накопитель SSD 256 Гб; DVDRW нет; вес от 1.87 кг            "
Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 8GB DDR4 512GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray,https://www.kivano.kg//images/product/114084/1669197012_58904000.jpg,80460 сом,"

Ноутбук Asus TUF Gaming FX506HM Intel Core i5-11400H 8GB DDR4 512GB SSD NVIDIA RTX3050 FHD W11 Eclipse Gray

        экран 15.6"" 1920х1080 IPS~144Hz; процессор Intel Core i5-11400H (6/12) 2700-4500 МГц; память 8GB DDR4; накопитель 512GB SSD; видео NVIDIA RTX3050; Windows 11            "
